1	171.505096436	1359.05126953	10.7059497833
2	72.5647583008	1176.13696289	8.20036029816
3	54.134021759	1160.05883789	7.56397485733
4	45.5981712341	1167.16662598	7.22722911835
5	39.8864936829	1178.00048828	7.00405454636
6	35.892036438	1183.79968262	6.83228588104
7	32.9277267456	1188.61547852	6.69160985947
8	30.4828929901	1192.24597168	6.57030105591
9	28.4364109039	1194.94665527	6.46323633194
10	26.7121047974	1197.0723877	6.36697769165
11	25.1992511749	1198.84399414	6.2794713974
12	23.8622570038	1200.30358887	6.1992149353
13	22.6754722595	1201.51123047	6.12495756149
14	21.6466751099	1202.52172852	6.05586051941
15	20.7271022797	1203.41540527	5.99127244949
16	19.8848876953	1204.19213867	5.93059921265
17	19.1110134125	1204.84997559	5.87333965302
18	18.4059047699	1205.40307617	5.81909894943
19	17.7709350586	1205.86608887	5.76756238937
20	17.197883606	1206.27050781	5.718501091
21	16.6722602844	1206.59057617	5.67166423798
22	16.1890506744	1206.81750488	5.62681865692
23	15.7238149643	1206.95178223	5.58370256424
24	15.2948999405	1207.04553223	5.54222726822
25	14.9011096954	1207.11657715	5.50234127045
26	14.5197181702	1207.12658691	5.46386766434
27	14.157160759	1207.06298828	5.4266409874
28	13.8127317429	1206.96850586	5.39059066772
29	13.4929380417	1206.85107422	5.35571479797
30	13.1836709976	1206.69970703	5.32191038132
31	12.8977251053	1206.50500488	5.2890458107
32	12.6326007843	1206.26635742	5.25706005096
33	12.3829870224	1206.02416992	5.22594022751
34	12.1439676285	1205.77429199	5.19565486908
35	11.9163408279	1205.51586914	5.1661605835
36	11.6981782913	1205.23400879	5.13737106323
37	11.4886817932	1204.94262695	5.10924768448
38	11.286406517	1204.67956543	5.08182764053
39	11.1013221741	1204.43151855	5.05510425568
40	10.926949501	1204.15795898	5.02897691727
41	10.7621068954	1203.8651123	5.0033955574
42	10.6024932861	1203.59411621	4.97838497162
43	10.4497690201	1203.36425781	4.95398330688
44	10.3098487854	1203.12866211	4.93015050888
45	10.1742343903	1202.8861084	4.9067902565
46	10.0419149399	1202.65405273	4.88391494751
47	9.91048622131	1202.4543457	4.86155653
48	9.78392791748	1202.28930664	4.83969736099
49	9.66125297546	1202.12438965	4.81828451157
50	9.54291725159	1201.95422363	4.79727172852
51	9.4284620285	1201.80297852	4.77665042877
52	9.317527771	1201.65515137	4.75645875931
53	9.20775794983	1201.51257324	4.73664951324
54	9.09900760651	1201.36462402	4.71719169617
55	9.00047111511	1201.21044922	4.69805002213
56	8.90210056305	1201.06115723	4.67923212051
57	8.80317401886	1200.10510254	4.66061878204
58	8.73554325104	1200.38903809	4.64377832413
59	8.65868473053	1200.74401855	4.62747430801
60	8.57641601562	1201.0637207	4.61153936386
61	8.49213981628	1201.35229492	4.59588527679
62	8.41066646576	1201.60021973	4.58050060272
63	8.32830238342	1201.83105469	4.56536722183
64	8.24819469452	1202.05212402	4.55049467087
65	8.17237186432	1202.26306152	4.53584814072
66	8.09779262543	1202.46276855	4.5214176178
67	8.0232257843	1202.64538574	4.507188797
